x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1.0766278764697386,1.0765828088727838,1.0765378071073612,1.0764927885776505,1.0764477448887901,1.0764025964305701,1.0763574847456563,1.0763123280974212,1.076267299484354,1.076222175784194,1.0761771528997657,1.0761320596322563,1.0760869544002862,1.07604184158308,1.0759966127001763,1.0759515542475586,1.0759065047963863,1.0758614056725786,1.0758162971892962,1.0757710416569397,1.07572592265587,1.0756807725354174,1.0756356507705789,1.075590592416863,1.0755454906344128,1.0755003888259156,1.075455253025454,1.075410028288545,1.0753650449749466,1.0753198134081021,1.075274571081126,1.0752293654770841,1.0751840983307528,1.0751389429847067,1.0750938045786713,1.0750485501823472,1.0750032525838467,1.0749578977340646,1.0749127619145868,1.0748674427119935,1.074822303030202,1.0747770223330415,1.074733774220424,1.074732802293275,1.0747328253771433,1.0747328220752184,1.0747328189289025,1.0747327963198958,1.0747328903452962,1.0747328872919049,1.0747328664478308,1.0747328368635394,1.0747328318535563,1.0747328453192875,1.074732890735617,1.0747328637274225,1.074732832288188,1.0747327982283161,1.0747328133752432,1.0747328177008386
1.1287095681226995,1.128683342029791,1.1286570425023867,1.1286307424350646,1.128604479964399,1.1285781728309134,1.128551897476806,1.128525597648053,1.1284993662836365,1.1284730206855174,1.1284466861914737,1.1284204251149927,1.1283941367313657,1.1283678007879772,1.1283414891266363,1.1283151247758305,1.1282888274236633,1.12826250045071,1.1282362211921375,1.1282099049774572,1.128183620356041,1.1281572982221069,1.1281309895347993,1.1281047012584042,1.1280784277595335,1.128052111409909,1.1280257861974488,1.127999514967638,1.127973180736919,1.1279468370895136,1.127920571521052,1.1278941815929666,1.1278678661858392,1.1278415271632716,1.1278151955370894,1.1277888651983623,1.1277625872634536,1.1277362494995813,1.1277099139933022,1.1276835373511993,1.1276572165521372,1.1276308780333362,1.1276055252590333,1.1276050573651821,1.1276050671405342,1.1276050892425162,1.1276050950302385,1.12760506293296,1.127605077985735,1.1276050885421192,1.1276050908680544,1.1276051042802084,1.127605102518761,1.1276051030896894,1.1276051267423444,1.1276051075706648,1.1276051289979436,1.1276051233460451,1.127605137863668,1.1276050944860094
1.0555309065247822,1.0554954348415784,1.055459997515406,1.0554245622328977,1.0553890983480554,1.0553535529289253,1.0553180195620642,1.055282455398697,1.055247012580057,1.0552114939112562,1.0551760460589554,1.0551405290625286,1.0551049972167208,1.0550694624638828,1.0550338485893471,1.0549984105138006,1.0549629256998148,1.0549273909114034,1.0548918604094404,1.0548562257545433,1.0548207118890784,1.0547851846013216,1.054749644064179,1.0547141297096572,1.0546786255829357,1.0546431010177295,1.0546075603872338,1.0545719597506014,1.054536524148677,1.0545009189068124,1.0544653252092255,1.054429750610167,1.054394132569649,1.0543585593170397,1.0543229976768649,1.0542873689888643,1.0542517114268397,1.0542160309466397,1.0541805152770933,1.0541448643924023,1.0541093094586187,1.054073692572743,1.054039622639811,1.054038833821323,1.0540388459249228,1.0540388326640824,1.0540388237974676,1.054038820812558,1.054038880773343,1.0540388903080848,1.0540388861053127,1.0540388769050786,1.0540388879547207,1.054038898787061,1.0540389268778592,1.0540388952480042,1.054038872475615,1.0540388638407983,1.05403889363662,1.0540388938948975
1.0749595045897686,1.074933153541697,1.0749068301511522,1.0748804780690744,1.0748541624786754,1.074827882250445,1.0748015230939554,1.0747751314487108,1.074748855973274,1.0747224679636564,1.0746961252819245,1.0746698515963655,1.0746435018946146,1.074617218808223,1.074590851577089,1.0745644492541155,1.074538103997803,1.0745117292399995,1.0744853868721174,1.07445900613386,1.074432649886161,1.074406358453213,1.0743800060551343,1.0743536933352738,1.0743273578374013,1.07430097783334,1.0742746507349414,1.0742483332371722,1.0742219714184045,1.0741956101331522,1.0741692718329174,1.0741428342041421,1.074116448148567,1.074090088013685,1.0740637536284825,1.0740373681432172,1.074010991951592,1.0739845782144566,1.0739581839208283,1.0739318119547663,1.0739053887798204,1.0738790310111745,1.0738537164773332,1.073853270136046,1.073853290406997,1.0738532486359962,1.0738532486859005,1.0738532212352043,1.073853257558142,1.0738532366333569,1.0738532256985822,1.0738532490628223,1.0738532595923034,1.0738532485111711,1.0738532101243539,1.0738532032204013,1.0738532013336777,1.0738532025017657,1.0738532047060414,1.073853166209547
1.0749692520876784,1.07494929785859,1.0749293072405477,1.0749092973227279,1.0748893147170537,1.0748693076003268,1.0748493284448677,1.074829325648254,1.0748093826710117,1.0747893489677565,1.074769317476206,1.0747493401792965,1.07472935722229,1.0747093404295105,1.0746893401530422,1.0746692949231091,1.0746492870750775,1.0746292581048524,1.0746092692473626,1.074589264055482,1.074569263650071,1.074549250065617,1.0745292434848013,1.074509249921823,1.074489260355506,1.074469243128435,1.0744492211832495,1.0744292261578985,1.074409194985577,1.0743891612881402,1.0743691653493594,1.0743491036276474,1.0743290830236143,1.074309051169999,1.0742890321047938,1.0742690019873915,1.0742489956942718,1.0742289600238122,1.0742089267949713,1.0741888761234595,1.0741688581131879,1.0741488383997175,1.074129569273103,1.074129233226554,1.0741292427959566,1.0741292544773013,1.0741292589907998,1.0741292328934056,1.0741292421305872,1.0741292520554573,1.0741292563178175,1.07412926706658,1.0741292671578715,1.074129267655579,1.074129282363134,1.0741292679675098,1.074129284149895,1.074129280220503,1.0741292889149359,1.0741292543714043
1.0749646667430388,1.0749417430966086,1.0749187623629752,1.0748957772893915,1.0748728245990482,1.0748498351305729,1.0748268752545358,1.0748038905160742,1.0747809692486494,1.0747579479154543,1.0747349329343894,1.0747119816247355,1.0746890102067994,1.074665999320476,1.0746430078674385,1.0746199712593927,1.0745969861565898,1.0745739752358943,1.0745510068437505,1.074528012464752,1.0745050378227525,1.0744820354754123,1.074459043988853,1.074436070173562,1.0744131066239477,1.0743901062801715,1.074367099225475,1.0743441373991431,1.0743211218819264,1.0742980985071584,1.0742751385190374,1.0742520776510023,1.0742290773748044,1.0742060596999434,1.0741830502208476,1.0741600376234754,1.0741370661673197,1.074114048702274,1.0740910315820893,1.074067983745369,1.074044980694652,1.0740219676919276,1.0739998125526,1.0739994091974774,1.073999419411285,1.0739994381206037,1.0739994439572842,1.0739994148029781,1.0739994275779414,1.0739994372482793,1.073999439904164,1.073999452291367,1.0739994506667847,1.0739994518699152,1.0739994726830238,1.073999456253877,1.073999474066502,1.0739994699284472,1.0739994820095324,1.073999443144172
1.0505262529500894,1.0505204105627344,1.050514540168744,1.050508677543218,1.050502815189214,1.05049696612441,1.0504911138447086,1.050485251439977,1.0504794034145122,1.0504735405783694,1.050467678347697,1.050461827554581,1.0504559667249416,1.0504501144248568,1.050444269255605,1.050438447540656,1.0504326141979632,1.050426767426247,1.0504209128533402,1.050415070497475,1.0504092115909174,1.0504033494957754,1.0503974847865922,1.050391633898192,1.0503857871544668,1.0503799396946123,1.050374100473453,1.0503682434544028,1.0503623970402027,1.0503565343541093,1.0503506669351714,1.0503447981087186,1.050338936667415,1.050333076756052,1.0503272079804986,1.0503213572448022,1.0503155088814398,1.0503096510092622,1.0503037781139197,1.0502979346448622,1.0502920846966792,1.050286227334677,1.0502805779707005,1.05028045805833,1.0502804589522436,1.0502804669146115,1.050280466373017,1.0502804658557494,1.0502804728486383,1.0502804765023437,1.0502804842873414,1.0502804890699367,1.0502804920714668,1.0502804986449596,1.0502805089427931,1.0502805070689447,1.0502805073062718,1.0502805099413037,1.0502805097271357,1.0502805199901117
1.0588341512575172,1.0588101471712268,1.0587861657666382,1.0587621466079074,1.0587381955803947,1.0587141776686748,1.0586901998021834,1.0586662141132879,1.0586422251054808,1.0586181513059014,1.058594145545607,1.0585701498925248,1.0585461807864072,1.0585221270033829,1.0584980526065066,1.058474031674054,1.058450042729884,1.0584260190592942,1.05840200605632,1.0583779523409786,1.0583539404139524,1.0583299063787732,1.0583059638524075,1.0582819315468228,1.0582578733510655,1.0582337842843486,1.058209728582365,1.058185646170945,1.0581616358750925,1.058137551122247,1.0581135229360152,1.0580894495694477,1.0580654131330904,1.0580413780393854,1.0580173846147924,1.0579933250114628,1.057969288569784,1.0579452517767474,1.0579212586216349,1.0578972505202286,1.057873218089948,1.0578491509412824,1.0578261942141738,1.0578258385875665,1.0578258479726086,1.0578258628252675,1.057825866020802,1.057825853277659,1.0578258647570455,1.0578258516036432,1.057825848921437,1.057825848780278,1.0578258338456492,1.057825833369319,1.0578258524913162,1.0578258745285156,1.0578258515289714,1.0578258742980993,1.0578258435254906,1.057825855134397
1.128709705448481,1.1286835679342742,1.1286573576253025,1.1286311461633098,1.12860497265778,1.1285787550597828,1.128552569936852,1.1285263591187085,1.1285002170262362,1.1284739611390717,1.1284477152200985,1.1284215428054793,1.1283953441046994,1.1283690975470146,1.1283428752300801,1.128316600688329,1.1282903925748038,1.128264154705714,1.1282379640386329,1.128211737909123,1.128185542986151,1.1281593109083907,1.1281330916141354,1.1281068918722632,1.1280807066249385,1.1280544795838046,1.1280282427126567,1.1280020615129183,1.1279758161958129,1.1279495616479465,1.1279233850698567,1.1278970848448922,1.1278708582211576,1.1278446073540451,1.1278183650320468,1.1277921244791642,1.1277659358954706,1.127739687453744,1.1277134419745385,1.1276871554569676,1.1276609235707824,1.1276346749618407,1.1276094085004085,1.1276089424507623,1.1276089525425639,1.127608974692701,1.1276089804522258,1.127608948927791,1.127608963972146,1.127608974202292,1.1276089766021398,1.1276089900720847,1.12760898799122,1.1276089889659737,1.1276090128011715,1.12760899338555,1.1276090143383672,1.127609008756242,1.1276090229736027,1.1276089794936122
1.0749614656310782,1.074936404816551,1.074911358054064,1.0748862827451695,1.0748611950533151,1.0748361727641866,1.0748110745462138,1.074785944365379,1.0747609464597088,1.0747358247227288,1.074710742520149,1.074685718780692,1.0746606539941308,1.0746356240410109,1.0746105372022432,1.0745854053828288,1.0745603468792526,1.0745352708306124,1.0745101746992523,1.0744850797955434,1.0744600119286316,1.074434977878794,1.0744098942456064,1.074384856772759,1.0743597851163027,1.0743347103063168,1.0743096329684358,1.0742845870417572,1.074259486333018,1.0742344086695936,1.074209327878434,1.0741842003472506,1.0741591013673844,1.0741340280437808,1.0741089647902409,1.0740838462582485,1.0740587727234023,1.0740336259642578,1.0740085098678733,1.07398341533447,1.0739583220370914,1.073933225750438,1.0739091716741602,1.073908720705271,1.073908753187225,1.0739087268153902,1.0739087138681658,1.073908675801959,1.073908707422924,1.0739086968121927,1.073908675626479,1.0739086911805171,1.0739086945389116,1.0739086749487428,1.0739086368822148,1.0739086422653348,1.0739086495642902,1.0739086438014063,1.073908659192134,1.0739086228266603
1.0588409437066673,1.0588213889848415,1.0588017956591524,1.05878222928738,1.0587626218941173,1.0587430192175988,1.058723434154738,1.0587038651972818,1.0586842665201992,1.0586646477075126,1.0586450405193017,1.058625473065878,1.0586058525132145,1.0585862534424904,1.0585666432902505,1.0585470533046242,1.0585274715937867,1.0585078693384606,1.0584883106710445,1.0584687087037716,1.0584491236114355,1.0584295596088489,1.058409990489763,1.0583903790576443,1.0583708127717262,1.0583512093905894,1.0583316136578995,1.05831201991571,1.0582924240090934,1.0582728318339607,1.0582532244023715,1.0582335981933935,1.0582139779794542,1.0581943609316162,1.058174758584281,1.0581551758268026,1.0581355408605435,1.0581159334307333,1.0580963383886246,1.0580766747100119,1.0580570563774063,1.0580374050057948,1.0580186734079216,1.058018380780346,1.0580183638590808,1.0580183675613508,1.0580183543070418,1.0580183652460982,1.0580183786335966,1.0580183802256866,1.0580183638577352,1.0580183601236923,1.0580183623042587,1.058018356044035,1.0580183577980793,1.0580183485395682,1.0580183483980972,1.0580183484832444,1.0580183310621103,1.0580183393574711
1.0749618982074332,1.0749371232514893,1.0749123596585528,1.0748875649183165,1.0748627618843074,1.0748380166406708,1.074813200485361,1.0747883532635876,1.0747636367118711,1.0747387968113526,1.0747139986855865,1.0746892545404334,1.074664470274097,1.07463972151235,1.0746149159690435,1.074590068841759,1.0745652894386444,1.074540493989412,1.0745156738219734,1.0744908581149775,1.0744660737432852,1.0744413234730539,1.074416521366524,1.0743917635034066,1.0743669712804647,1.0743421757424194,1.0743173796137928,1.0742926130799335,1.074267796870125,1.0742430027359713,1.0742182066876285,1.0741933569761255,1.0741685368527032,1.0741437436090344,1.0741189595785132,1.0740941245670776,1.0740693328406656,1.0740444715322233,1.0740196362123864,1.0739948253731733,1.0739700126096747,1.0739452020013665,1.0739214151529748,1.0739209757802706,1.0739210063128126,1.073920979842081,1.0739209679470076,1.0739209331617328,1.0739209649764179,1.0739209545010415,1.0739209338474087,1.0739209507930705,1.0739209525794506,1.0739209322080243,1.0739208959406144,1.0739209002119108,1.0739209071070277,1.0739209022870257,1.073920915506015,1.073920878310677
1.0555589840390074,1.0555417607497133,1.0555245441431995,1.0555073277362834,1.0554901048561256,1.0554728470775012,1.0554555979968125,1.0554383376655132,1.0554211194608019,1.0554038728580066,1.0553866467279154,1.0553694033862688,1.0553521585674748,1.0553349070302114,1.0553176306674654,1.0553004077217112,1.0552831750752076,1.0552659261525286,1.055248676891782,1.0552313858120301,1.055214139881171,1.0551968892265151,1.055179632222888,1.055162383380363,1.0551451390509377,1.0551278903423431,1.0551106343132748,1.0550933552601938,1.0550761444877303,1.0550588594445172,1.0550415722180784,1.055024295025684,1.0550070074542668,1.0549897365927852,1.0549724706328358,1.0549551760645122,1.0549378652329566,1.0549205494708023,1.0549032943126773,1.054885977617229,1.0548687112032196,1.054851415617665,1.0548348859409733,1.0548345261036105,1.0548345306134452,1.054834523581864,1.0548345223556201,1.0548345237436219,1.0548345497241687,1.0548345486457527,1.0548345485356523,1.0548345467347158,1.0548345506560726,1.0548345578299436,1.05483457100513,1.0548345641493615,1.0548345537852881,1.0548345485057846,1.0548345628120845,1.0548345628448297
1.0555671785894643,1.0555552726941915,1.055543369305782,1.0555314504166091,1.0555195536578712,1.0555076367861276,1.0554957266665383,1.0554838317655912,1.0554719264874437,1.0554600205233997,1.0554481262069635,1.0554362234026495,1.0554243189054564,1.0554124033664696,1.0554005047850252,1.0553886022760406,1.055376682340513,1.0553647726251432,1.0553528550486728,1.0553409326937093,1.0553290300101055,1.0553171264965726,1.0553052039830304,1.055293291414375,1.055281370420376,1.055269460076682,1.0552575396435073,1.0552456083616684,1.0552337343344536,1.0552218072468336,1.0552098807771249,1.055197949459707,1.0551860056489404,1.0551740843471107,1.0551621789151409,1.0551502406217106,1.0551382829953098,1.05512634658924,1.0551144340639196,1.0551025097597393,1.0550905866550797,1.055078646923035,1.0550672781084334,1.055067072566259,1.0550670695762883,1.0550670709452805,1.0550670723746551,1.0550670618118447,1.0550670636673316,1.0550670668252464,1.055067067692983,1.0550670701915434,1.0550670600926473,1.0550670703268499,1.0550670745874131,1.0550670856793838,1.0550670814269751,1.0550670779927742,1.0550670848831072,1.0550670867087197
1.055532756800722,1.055498486506095,1.0554642488351063,1.055430008135468,1.0553957487290075,1.0553614112779526,1.0553270843442735,1.0552927300942017,1.055258488091398,1.0552241719677464,1.0551899151729707,1.0551555990251507,1.0551212723219685,1.0550869410812764,1.0550525337491596,1.0550182890345587,1.054984012581099,1.0549496889173577,1.0549153621345362,1.0548809367658367,1.054846628861401,1.0548122994148763,1.0547779654439584,1.05474366380313,1.054709360197079,1.0546750343249305,1.05464069687413,1.0546063006277577,1.054572064071582,1.0545376620451197,1.0545032740719054,1.05446890321288,1.054434488558264,1.0544001220085018,1.054365768251664,1.0543313449756893,1.0542968907163108,1.0542624209665161,1.0542281016169188,1.0541936497276858,1.0541593071974547,1.0541248906792708,1.054091984842949,1.0540912317590996,1.054091242933922,1.0540912299548306,1.0540912203863602,1.054091215895318,1.0540912751346898,1.0540912817173305,1.054091278075342,1.054091265830786,1.0540912774602471,1.0540912908363147,1.0540913177748428,1.0540912871130568,1.0540912653249714,1.0540912560558744,1.0540912824354696,1.054091283809614
